family,level,frac,method,n_seeds,psnr_db_mean,psnr_db_std,ssim_mean,ssim_std,hrp_mean,hrp_std,cvr_c1,cvr_c2,cvr_c3,cvr_c4,psnr_db_mean_seedstd,psnr_db_std_seedstd,ssim_mean_seedstd,ssim_std_seedstd,hrp_mean_seedstd,hrp_std_seedstd,cvr_c1_seedstd,cvr_c2_seedstd,cvr_c3_seedstd,cvr_c4_seedstd
CF1,L2,0.15,inpaint_ns,3,33.98586449720217,6.885704696270074,0.9704057409178276,0.018571160034158776,0.6642124030821853,0.15916060358485032,0.0,0.03618138247678871,0.0,0.06449544270833334,0.029702355381641662,0.01665526151774632,0.00026600868822361485,0.0004024481814682603,0.0010740105420620131,0.00045449195593244454,0.0,6.25066252932232e-06,0.0,0.00014171532437322543
CF1,L2,0.15,dictlearn,3,24.03459318871971,4.371155593414686,0.707847822139731,0.1707827028949056,0.0,0.0,0.0,0.07094466498116768,0.0,0.13221435546875002,0.009353950224304216,0.01908225136363485,0.00033845235395434597,0.0003455159784006301,0.0,0.0,0.0,0.0001526600131017973,0.0,0.00019394800603234055
CF1,L3,0.3,csfr,3,31.171425570065836,7.388260239015454,0.9426108098166885,0.03819942330309848,0.6849172073933812,0.16176678985781012,0.0,0.033350281246692044,0.0,0.055579427083333334,0.009437680621785894,0.020942159555490326,8.480862587275933e-05,0.00027288837233843834,0.0007667580882373899,0.001004259149912677,0.0,2.264312368035241e-05,0.0,0.00011651493681240143
CF1,L3,0.3,zero_fill,3,10.889755188481564,4.240051598550001,0.22806356204545555,0.1750847933241706,3.6423472987777656,2.787115474668568,0.0,0.3464236110945543,0.0,0.5118180338541667,0.0012191463408142982,0.0034474789099018643,0.0003663769098863383,6.909744861670854e-05,0.005807567290773231,0.011273425209169734,0.0,0.00010044063924809492,0.0,0.0003844179151883634
CF1,L3,0.3,bilinear,3,29.316505305244846,6.319771184377451,0.9381102078579803,0.04214849202994341,0.7057969986895719,0.14579229497438206,0.0,0.03498181223668831,0.0,0.06495035807291666,0.029123859956133518,0.06036287719228552,0.00022469686286674047,0.00022884715871937603,0.0011261661308439564,0.000590503047593287,0.0,4.622616367063724e-05,0.0,0.00018423348052490061
CF1,L3,0.3,inpaint_telea,3,28.315404380213874,5.931612118297491,0.9088943219367162,0.03153890285880624,0.6276239872641033,0.165350061780626,0.0,0.0344819224056846,0.0,0.06339870876736112,0.005601464409017112,0.025012949429108252,0.00011148343903454563,5.921102784916e-05,0.0004694159815701093,0.00016046540218337302,0.0,4.3444522898014404e-05,0.0,0.0001928800594811125
CF1,L3,0.3,inpaint_ns,3,30.33639000074847,6.740593740632494,0.935780781636652,0.03621671466966,0.6611867357293765,0.15909496490713018,0.0,0.0326202877946101,0.0,0.05727294921875,0.010876088571641577,0.019046725301835717,8.022356530129255e-05,0.00015625352670213457,0.0005161457168536562,0.0005224968314824997,0.0,2.9293194432604713e-05,0.0,0.0002175070351688558
CF1,L3,0.3,dictlearn,3,21.026146792465134,4.371917536930499,0.5946284341475551,0.1721157579082355,0.0,0.0,0.0,0.08984499009767509,0.0,0.16709960937499999,0.015858823164820565,0.019930093202273867,2.5765863297306466e-05,0.00022229172080591667,0.0,0.0,0.0,0.00012114924593229035,0.0,0.0002542016899839872
CF1,L4,0.5,csfr,3,28.02855664306468,7.080318948120312,0.8864924489023011,0.06923152062856397,0.6752299446033107,0.1636264373367425,0.0,0.02695698300905254,0.0,0.04032796223958333,0.013780919210280277,0.02739823006891587,0.00010087624671904662,0.0005174948452263797,9.18100790064081e-05,0.0005269659289446383,0.0,8.284141171193645e-05,0.0,0.00013935276555498356
CF1,L4,0.5,zero_fill,3,8.666968783161511,4.233138488857285,0.14700047580704131,0.14043639734544833,3.642973141488102,2.7828567840097382,0.0,0.3993922227807343,0.0,0.5325591362847222,0.0013638133523989414,0.006535861301067166,0.00029499886808411987,0.00032456298882283744,0.007530659366637613,0.015295021396395776,0.0,9.370113723253209e-05,0.0,0.0003960969801669671
